feature,value,shap_value,abs_shap
h1_bilirubin_min,0.6,8.389542674098888e-05,8.389542674098888e-05
h1_bilirubin_max_missing,1.0,8.340406840093681e-05,8.340406840093681e-05
h1_temp_max_missing,0.0,7.037312542684469e-05,7.037312542684469e-05
d1_sodium_min_missing,0.0,-6.92264769169343e-05,6.92264769169343e-05
h1_hco3_max_missing,1.0,6.79676942876203e-05,6.79676942876203e-05
map_apache_missing,0.0,-6.314215585924698e-05,6.314215585924698e-05
h1_arterial_po2_max_missing,1.0,6.299995552069536e-05,6.299995552069536e-05
h1_creatinine_max_missing,1.0,6.01441938369254e-05,6.01441938369254e-05
h1_pao2fio2ratio_max_missing,1.0,5.678912842156312e-05,5.678912842156312e-05
h1_hemaglobin_max_missing,1.0,5.486321987135678e-05,5.486321987135678e-05
h1_hematocrit_max_missing,1.0,5.3219905650606104e-05,5.3219905650606104e-05
sodium_apache_missing,0.0,-5.2754392470611386e-05,5.2754392470611386e-05
h1_lactate_min_missing,1.0,4.26442716178069e-05,4.26442716178069e-05
d1_diasbp_noninvasive_max_missing,0.0,-4.177002267248756e-05,4.177002267248756e-05
h1_hemaglobin_min_missing,1.0,-4.1028218222752234e-05,4.1028218222752234e-05
d1_sysbp_noninvasive_min_missing,0.0,3.999837204542645e-05,3.999837204542645e-05
h1_potassium_min_missing,1.0,3.815751131440521e-05,3.815751131440521e-05
h1_inr_min_missing,0.0,-3.4763752009807946e-05,3.4763752009807946e-05
ethnicity_Other/Unknown,0.0,-3.351048482930748e-05,3.351048482930748e-05
apache_3j_bodysystem_Genitourinary,0.0,3.194302306355703e-05,3.194302306355703e-05
apache_3j_bodysystem_Musculoskeletal/Skin,0.0,-3.098903114705259e-05,3.098903114705259e-05
h1_albumin_max_missing,1.0,3.0004713381198446e-05,3.0004713381198446e-05
h1_wbc_max_missing,1.0,-2.6379985169684478e-05,2.6379985169684478e-05
d1_platelets_min_missing,0.0,-2.6046847456813774e-05,2.6046847456813774e-05
h1_pao2fio2ratio_min_missing,1.0,-2.5675462244883416e-05,2.5675462244883416e-05
h1_platelets_max_missing,1.0,-2.547542549006963e-05,2.547542549006963e-05
h1_arterial_pco2_min_missing,1.0,-2.4224157142166715e-05,2.4224157142166715e-05
weight_missing,0.0,-2.0684118858338113e-05,2.0684118858338113e-05
h1_bun_max_missing,1.0,2.052405153776337e-05,2.052405153776337e-05
h1_sodium_min_missing,1.0,-2.003141077773769e-05,2.003141077773769e-05
cirrhosis,0.0,1.986627586792374e-05,1.986627586792374e-05
h1_creatinine_min_missing,1.0,1.8722763137088432e-05,1.8722763137088432e-05
paco2_apache_missing,1.0,1.8372015593129127e-05,1.8372015593129127e-05
h1_arterial_po2_min_missing,1.0,1.8300151040187577e-05,1.8300151040187577e-05
h1_arterial_ph_min_missing,1.0,1.5748455058751527e-05,1.5748455058751527e-05
apache_3j_diagnosis_missing,0.0,-1.3291190495997855e-05,1.3291190495997855e-05
hospital_admit_source_Step-Down Unit (SDU),0.0,-1.3016422377025695e-05,1.3016422377025695e-05
h1_glucose_min_missing,0.0,-1.1871882758837146e-05,1.1871882758837146e-05
h1_mbp_min_missing,0.0,1.055429621937102e-05,1.055429621937102e-05
h1_heartrate_max_missing,0.0,-9.621805721972778e-06,9.621805721972778e-06
h1_bilirubin_min_missing,1.0,-8.889064344126875e-06,8.889064344126875e-06
d1_mbp_max_missing,0.0,-7.611722227946767e-06,7.611722227946767e-06
apache_3j_bodysystem_infrequent_sklearn,0.0,-6.2861957345467784e-06,6.2861957345467784e-06
